"","X","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"3332",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","It would be a shameful confession of our unworthiness if it should develop that we have abandoned the hope for which all these men died.",25,0.039984006397441,0.119952019192323,0,0.079968012794882,0.039984006397441,0.119952019192323,0.079968012794882,0.039984006397441,0.119952019192323,0.079968012794882,132
"3333",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Surely civilization is old enough, surely mankind is mature enough so that we ought in our own lifetime to find a way to permanent peace.",25,0,0.039984006397441,0,0,0.039984006397441,0,0,0.079968012794882,0,0.079968012794882,133
"3334",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Abroad, to west and east, are nations whose sons mingled their blood with the blood of our sons on the battlefields.",21,0,0,0,0,0,0,0,0,0,0,134
"3335",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Most of these nations have contributed to our race, to our culture, our knowledge, and our progress.",17,0,0.0587889476778366,0,0,0.0587889476778366,0,0,0,0,0.17636684303351,135
"3336",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","From one of them we derive our very language and from many of them much of the genius of our institutions.",21,0,0,0,0,0,0,0,0,0,0.0475963826749167,136
"3337",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Their desire for peace is as deep and sincere as our own.",12,0,0.0832639467110741,0,0,0.0832639467110741,0,0,0.166527893422148,0,0.166527893422148,137
"3338",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Peace can be contributed to by respect for our ability in defense.",12,0.0832639467110741,0.249791840133222,0,0.0832639467110741,0.166527893422148,0,0,0.166527893422148,0,0.333055786844296,138
"3339",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Peace can be promoted by the limitation of arms and by the creation of the instrumentalities for peaceful settlement of controversies.",21,0,0.0951927653498334,0,0,0.0951927653498334,0,0.0475963826749167,0.0951927653498334,0,0.0951927653498334,139
"3340",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","But it will become a reality only through self-restraint and active effort in friendliness and helpfulness.",16,0,0,0,0,0.0624609618988132,0,0,0.0624609618988132,0,0.18738288569644,140
"3341",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I covet for this administration a record of having further contributed to advance the cause of peace.",17,0,0.117577895355673,0,0.0587889476778366,0.117577895355673,0,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.117577895355673,141
"3342",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","PARTY RESPONSIBILITIESIn our form of democracy the expression of the popular will can be effected only through the instrumentality of political parties.",22,0,0,0,0,0,0,0,0,0,0.0454338936846888,142
"3343",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","We maintain party government not to promote intolerant partisanship but because opportunity must be given for expression of the popular will, and organization provided for the execution of its mandates and for accountability of government to the people.",38,0.0526177321757432,0.0526177321757432,0.0263088660878716,0.0789265982636148,0.0263088660878716,0.0526177321757432,0.0263088660878716,0.0789265982636148,0.0789265982636148,0.0789265982636148,143
"3344",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","It follows that the government both in the executive and the legislative branches must carry out in good faith the platforms upon which the party was entrusted with power.",29,0,0.0689417442261289,0,0.0344708721130645,0.0689417442261289,0,0.0344708721130645,0.0689417442261289,0.0344708721130645,0.0689417442261289,144
"3345",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","But the government is that of the whole people;",9,0,0,0,0.110987791342952,0,0,0,0,0.110987791342952,0,145
"3346",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the party is the instrument through which policies are determined and men chosen to bring them into being.",18,0,0,0,0,0,0,0,0,0,0.111049416990561,146
"3347",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","The animosities of elections should have no place in our Government for government must concern itself alone with the common weal.",21,0,0,0,0.0475963826749167,0,0,0,0,0.0475963826749167,0,147
"3348",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","SPECIAL SESSION OF THE CONGRESSAction upon some of the proposals upon which the Republican Party was returned to power, particularly further agricultural relief and limited changes in the tariff, cannot in justice to our farmers, our labor, and our manufacturers be postponed.",42,0.0476077124494168,0.0238038562247084,0.0238038562247084,0,0.0476077124494168,0.0238038562247084,0.0238038562247084,0.0476077124494168,0.0476077124494168,0.0952154248988336,148
"3349",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I shall therefore request a special session of Congress for the consideration of these two questions.",16,0,0,0.0624609618988132,0,0.0624609618988132,0,0,0.0624609618988132,0,0.0624609618988132,149
"3350",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I shall deal with each of them upon the assembly of the Congress.",13,0,0.0768639508070715,0.0768639508070715,0,0.0768639508070715,0,0.0768639508070715,0.230591852421214,0,0.153727901614143,150
"3351",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","OTHER MANDATES FROM THE ELECTIONIt appears to me that the more important further mandates from the recent election were the maintenance of the integrity of the Constitution;",27,0,0,0,0,0,0,0,0.111069974083673,0,0.0740466493891151,151
"3352",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the vigorous enforcement of the laws;",6,0,0,0,0,0,0,0,0.166389351081531,0.166389351081531,0.166389351081531,152
"3353",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the continuance of economy in public expenditure;",7,0,0.14265335235378,0,0,0,0,0,0.14265335235378,0.14265335235378,0.14265335235378,153
"3354",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the continued regulation of business to prevent domination in the community;",11,0.0908265213442325,0,0,0.181653042688465,0,0.0908265213442325,0,0,0.0908265213442325,0.0908265213442325,154
"3355",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the denial of ownership or operation of business by the Government in competition with its citizens;",16,0,0.0624609618988132,0,0.124921923797626,0,0,0,0.0624609618988132,0.18738288569644,0.0624609618988132,155
"3356",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the avoidance of policies which would involve us in the controversies of foreign nations;",14,0,0,0,0.0713775874375446,0,0,0,0,0.142755174875089,0,156
"3357",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the more effective reorganization of the departments of the Federal Government;",11,0,0,0,0.0908265213442325,0,0,0,0.0908265213442325,0.0908265213442325,0.0908265213442325,157
"3358",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the expansion of public works;",5,0,0.199600798403194,0,0,0,0,0,0,0,0.199600798403194,158
"3359",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","and the promotion of welfare activities affecting education and the home.",11,0,0,0,0,0,0,0,0,0,0.0908265213442325,159
"3360",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","These were the more tangible determinations of the election, but beyond them was the confidence and belief of the people that we would not neglect the support of the embedded ideals and aspirations of America.",35,0,0,0,0.0285632676378178,0.0285632676378178,0,0,0.0285632676378178,0.0285632676378178,0.0285632676378178,160
"3361",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","These ideals and aspirations are the touchstones upon which the day-today administration and legislative acts of government must be tested.",20,0,0,0,0.0499750124937531,0,0,0,0,0.0499750124937531,0,161
"3362",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","More than this, the Government must, so far as lies within its proper powers, give leadership to the realization of these ideals and to the fruition of these aspirations.",29,0,0,0,0.0344708721130645,0,0,0,0,0.0344708721130645,0.0344708721130645,162
"3363",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","No one can adequately reduce these things of the spirit to phrases or to a catalogue of definitions.",18,0,0,0,0,0,0,0,0,0,0.0555247084952804,163
"3364",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","We do know what the attainments of these ideals should be: the preservation of self-government and its full foundations in local government;",22,0,0,0,0.0454338936846888,0,0,0,0,0.0454338936846888,0.0454338936846888,164
"3365",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the perfection of justice whether in economic or in social fields;",11,0,0.0908265213442325,0,0,0.0908265213442325,0,0.0908265213442325,0.181653042688465,0,0.181653042688465,165
"3366",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the maintenance of ordered liberty;",5,0,0.199600798403194,0,0,0.199600798403194,0,0.199600798403194,0.399201596806387,0,0.199600798403194,166
"3367",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the denial of domination by any group or class;",9,0.110987791342952,0,0,0.110987791342952,0,0.110987791342952,0,0,0.221975582685905,0,167
"3368",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the building up and preservation of equality of opportunity;",9,0,0.110987791342952,0,0,0.110987791342952,0,0,0.110987791342952,0,0.332963374028857,168
"3369",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the stimulation of initiative and individuality;",6,0,0,0,0,0,0,0,0,0,0.166389351081531,169
"3370",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","absolute integrity in public affairs;",5,0,0.199600798403194,0,0,0,0,0,0.199600798403194,0,0.598802395209581,170
"3371",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the choice of officials for fitness to office;",8,0,0,0,0,0,0,0,0,0,0.124843945068664,171
"3372",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the direction of economic progress toward prosperity and the further lessening of poverty;",13,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0,0,0.0768639508070715,0.153727901614143,172
"3373",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the freedom of public opinion;",5,0,0.199600798403194,0,0,0.199600798403194,0,0,0.199600798403194,0,0.399201596806387,173
"3374",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the sustaining of education and of the advancement of knowledge;",10,0,0,0,0,0,0,0,0,0,0.1998001998002,174
"3375",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the growth of religious spirit and the tolerance of all faiths;",11,0,0,0,0,0,0,0,0,0,0.181653042688465,175
"3376",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the strengthening of the home;",5,0,0,0,0,0.199600798403194,0,0,0.199600798403194,0,0.199600798403194,176
"3377",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","the advancement of peace.",4,0,0.249376558603491,0,0,0.249376558603491,0,0,0.249376558603491,0,0.498753117206983,177
"3378",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","There is no short road to the realization of these aspirations.",11,0,0,0,0,0,0,0,0,0,0,178
"3379",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Ours is a progressive people, but with a determination that progress must be based upon the foundation of experience.",19,0,0.0526038926880589,0,0,0.0526038926880589,0,0,0.0526038926880589,0,0.210415570752236,179
"3380",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Ill-considered remedies for our faults bring only penalties after them.",10,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0.0999000999000999,0,0,0.0999000999000999,0,180
"3381",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","But if we hold the faith of the men in our mighty past who created these ideals, we shall leave them heightened and strengthened for our children.",27,0.0370233246945576,0.0370233246945576,0,0.0370233246945576,0.0740466493891151,0.0370233246945576,0.0370233246945576,0.0740466493891151,0.0370233246945576,0.0740466493891151,181
"3382",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","CONCLUSIONThis is not the time and place for extended discussion.",10,0,0.0999000999000999,0,0,0,0,0,0,0,0.0999000999000999,182
"3383",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","The questions before our country are problems of progress to higher standards;",12,0,0.0832639467110741,0,0,0.0832639467110741,0,0,0,0,0.0832639467110741,183
"3384",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","they are not the problems of degeneration.",7,0,0,0,0,0,0,0,0,0,0,184
"3385",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","They demand thought and they serve to quicken the conscience and enlist our sense of responsibility for their settlement.",19,0.0526038926880589,0.105207785376118,0,0,0,0,0,0.105207785376118,0.105207785376118,0.105207785376118,185
"3386",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","And that responsibility rests upon you, my countrymen, as much as upon those of us who have been selected for office.",21,0,0,0,0,0,0,0,0,0,0,186
"3387",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","Ours is a land rich in resources, stimulating in its glorious beauty, filled with millions of happy homes, blessed with comfort and opportunity.",23,0,0.130378096479791,0,0,0.217296827466319,0,0,0.130378096479791,0,0.304215558452847,187
"3388",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","In no nation are the institutions of progress more advanced.",10,0,0.0999000999000999,0,0,0.0999000999000999,0,0,0.0999000999000999,0,0.1998001998002,188
"3389",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","In no nation are the fruits of accomplishment more secure.",10,0,0,0,0,0,0,0,0.0999000999000999,0,0.0999000999000999,189
"3390",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","In no nation is the government more worthy of respect.",10,0,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0,0.2997002997003,0.0999000999000999,0.1998001998002,190
"3391",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","No country is more loved by its people.",8,0,0,0,0,0,0,0,0,0,0,191
"3392",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I have an abiding faith in their capacity, integrity, and high purpose.",12,0,0.0832639467110741,0,0,0.0832639467110741,0,0,0.166527893422148,0,0.166527893422148,192
"3393",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I have no fears for the future of our country.",10,0,0,0,0,0,0,0,0,0,0,193
"3394",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","It is bright with hope.",5,0,0.199600798403194,0,0,0.199600798403194,0,0.199600798403194,0.199600798403194,0,0.199600798403194,194
"3395",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","In the presence of my countrymen, mindful of the solemnity of this occasion, knowing what the task means and the responsibility which it involves, I beg your tolerance, your aid, and your cooperation.",33,0,0,0,0,0,0.0302938503483793,0,0.0302938503483793,0.0302938503483793,0.181763102090276,195
"3396",36,"Herbert Hoover","HerbertHoover",1,"Republican","10656",3672,"Yes","inaug","March 4, 1929","http://www.presidency.ucsb.edu/ws/index.php?pid=21804","I ask the help of Almighty God in this service to my country to which you have called me.",19,0,0.0526038926880589,0,0.0526038926880589,0.0526038926880589,0,0,0.0526038926880589,0,0.105207785376118,196
"3397",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","I am certain that my fellow Americans expect that on my induction into the Presidency I will address them with a candor and a decision which the present situation of our Nation impels.",33,0,0.0605877006967586,0,0,0.0302938503483793,0,0.0605877006967586,0.121175401393517,0,0.0908815510451378,1
"3398",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","This is preeminently the time to speak the truth, the whole truth, frankly and boldly.",15,0,0.0666222518321119,0,0,0,0,0,0.0666222518321119,0,0.0666222518321119,2
"3399",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","Nor need we shrink from honestly facing conditions in our country today.",12,0,0,0,0.0832639467110741,0,0.0832639467110741,0,0,0.0832639467110741,0,3
"3400",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","This great Nation will endure as it has endured, will revive and will prosper.",14,0,0.142755174875089,0,0,0.0713775874375446,0,0,0.0713775874375446,0.0713775874375446,0.214132762312634,4
"3401",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","So, first of all, let me assert my firm belief that the only thing we have to fear is fear itself！nameless, unreasoning, unjustified terror which paralyzes needed efforts to convert retreat into advance.",33,0.0302938503483793,0.0302938503483793,0.0302938503483793,0.0908815510451378,0.0302938503483793,0,0.0302938503483793,0,0.121175401393517,0.0605877006967586,5
"3402",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","In every dark hour of our national life a leadership of frankness and vigor has met with that understanding and support of the people themselves which is essential to victory.",30,0,0.0333222259246918,0,0,0.0333222259246918,0.0333222259246918,0,0.0999666777740753,0,0.166611129623459,6
"3403",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","I am convinced that you will again give that support to leadership in these critical days.",16,0,0,0,0,0,0,0,0.0624609618988132,0,0,7
"3404",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","In such a spirit on my part and on yours we face our common difficulties.",15,0,0,0,0,0,0.0666222518321119,0,0,0.0666222518321119,0.0666222518321119,8
"3405",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","They concern, thank God, only material things.",7,0,0.14265335235378,0,0.14265335235378,0.14265335235378,0,0,0.14265335235378,0,0.14265335235378,9
"3406",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","Values have shrunken to fantastic levels;",6,0,0,0,0,0,0,0,0,0,0,10
"3407",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","taxes have risen;",3,0,0,0,0,0,0,0,0,0,0,11
"3408",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","our ability to pay has fallen;",6,0,0.166389351081531,0,0,0.166389351081531,0,0,0.166389351081531,0,0.332778702163062,12
"3409",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","government of all kinds is faced by serious curtailment of income;",11,0,0.0908265213442325,0,0.0908265213442325,0.0908265213442325,0.0908265213442325,0,0.0908265213442325,0.181653042688465,0.0908265213442325,13
"3410",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","the means of exchange are frozen in the currents of trade;",11,0,0,0,0,0,0,0,0.181653042688465,0,0.0908265213442325,14
"3411",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","the withered leaves of industrial enterprise lie on every side;",10,0.0999000999000999,0,0.1998001998002,0,0,0.0999000999000999,0,0,0.1998001998002,0,15
"3412",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","farmers find no markets for their produce;",7,0,0,0,0,0,0,0,0,0,0,16
"3413",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","the savings of many years in thousands of families are gone.",11,0,0,0,0,0,0,0,0,0,0.0908265213442325,17
"3414",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","More important, a host of unemployed citizens face the grim problem of existence, and an equally great number toil with little return.",22,0.0454338936846888,0.0454338936846888,0.0454338936846888,0.136301681054066,0,0.136301681054066,0,0.0454338936846888,0.136301681054066,0.136301681054066,18
"3415",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","Only a foolish optimist can deny the dark realities of the moment.",12,0.0832639467110741,0,0,0,0,0.0832639467110741,0,0.0832639467110741,0.166527893422148,0.0832639467110741,19
"3416",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","Yet our distress comes from no failure of substance.",9,0.110987791342952,0,0.221975582685905,0.221975582685905,0,0.221975582685905,0.110987791342952,0,0.221975582685905,0.110987791342952,20
"3417",37,"Franklin D. Roosevelt","FranklinDRoosevelt",1,"Democratic","12117",1880,"Yes","inaug","March 4, 1933","http://www.presidency.ucsb.edu/ws/index.php?pid=14473","We are stricken by no plague of locusts.",8,0,0,0.124843945068664,0.124843945068664,0,0.249687890137328,0,0,0.124843945068664,0,21
